0.000      123.138
5.000      123.138
10.000     123.138
15.000     123.138
20.000     123.138
25.000     123.138
30.000     123.138
35.000     123.137
40.000     123.135
45.000     123.128
50.000     123.11
55.000     123.072
60.000     123.003
65.000     122.895
70.000     122.738
75.000     122.523
80.000     122.245
85.000     121.894
90.000     121.433
95.000     120.828
100.000    120.079
105.000    119.218
110.000    118.277
115.000    117.273
120.000    116.208
125.000    115.091
130.000    113.96
135.000    112.874
140.000    111.892
145.000    111.056
150.000    110.382
155.000    109.859
160.000    109.461
165.000    109.158
170.000    108.929
175.000    108.758
180.000    108.636
185.000    108.558
190.000    108.518
195.000    108.513
200.000    108.543
205.000    108.607
210.000    108.709
215.000    108.85
220.000    109.033
225.000    109.256
230.000    109.507
235.000    109.761
240.000    109.973
245.000    110.096
250.000    110.14
255.000    110.226
260.000    110.475
265.000    110.905
270.000    111.445
275.000    112.017
280.000    112.576
285.000    113.1
290.000    113.583
295.000    114.006
300.000    114.332
305.000    114.53
310.000    114.595
315.000    114.55
320.000    114.437
325.000    114.302
330.000    114.175
335.000    114.065
340.000    113.967
345.000    113.875
350.000    113.788
355.000    113.707
360.000    113.633
365.000    113.566
370.000    113.503
375.000    113.442
380.000    113.382
385.000    113.325
390.000    113.273
395.000    113.225
400.000    113.183
405.000    113.145
410.000    113.111
415.000    113.081
420.000    113.053
425.000    113.029
430.000    113.008
435.000    112.989
440.000    112.972
445.000    112.959
450.000    112.947
455.000    112.938
460.000    112.933
465.000    112.929
470.000    112.929
475.000    112.932
480.000    112.938
485.000    112.949
490.000    112.964
495.000    112.984
500.000    113.011
505.000    113.046
510.000    113.089
515.000    113.143
520.000    113.21
525.000    113.291
530.000    113.39
535.000    113.509
540.000    113.652
545.000    113.822
550.000    114.022
555.000    114.258
560.000    114.531
565.000    114.844
570.000    115.198
575.000    115.594
580.000    116.028
585.000    116.495
590.000    116.985
595.000    117.485
600.000    117.982
605.000    118.469
610.000    118.941
615.000    119.399
620.000    119.845
625.000    120.278
630.000    120.691
635.000    121.073
640.000    121.411
645.000    121.698
650.000    121.937
655.000    122.144
660.000    122.339
665.000    122.535
670.000    122.733
675.000    122.92
680.000    123.073
685.000    123.178
690.000    123.232
695.000    123.247
700.000    123.243
705.000    123.231
710.000    123.217
715.000    123.201
720.000    123.185
725.000    123.171
730.000    123.163
735.000    123.159
740.000    123.158
745.000    123.156
750.000    123.153
755.000    123.148
760.000    123.144
765.000    123.142
770.000    123.142
775.000    123.141
780.000    123.14
785.000    123.138
790.000    123.137
795.000    123.136
800.000    123.136
