0.000      176.21
4.000      176.21
8.000      176.21
12.000     176.21
16.000     176.21
20.000     176.21
24.000     176.21
28.000     176.21
32.000     176.21
36.000     176.21
40.000     176.21
44.000     176.21
48.000     176.21
52.000     176.21
56.000     176.211
60.000     176.212
64.000     176.213
68.000     176.215
72.000     176.217
76.000     176.221
80.000     176.227
84.000     176.236
88.000     176.247
92.000     176.258
96.000     176.265
100.000    176.264
104.000    176.256
108.000    176.243
112.000    176.226
116.000    176.209
120.000    176.192
124.000    176.174
128.000    176.158
132.000    176.142
136.000    176.129
140.000    176.117
144.000    176.104
148.000    176.087
152.000    176.066
156.000    176.038
160.000    175.999
164.000    175.948
168.000    175.881
172.000    175.792
176.000    175.677
180.000    175.529
184.000    175.342
188.000    175.112
192.000    174.829
196.000    174.482
200.000    174.051
204.000    173.508
208.000    172.82
212.000    171.953
216.000    170.886
220.000    169.615
224.000    168.154
228.000    166.52
232.000    164.733
236.000    162.815
240.000    160.792
244.000    158.705
248.000    156.603
252.000    154.532
256.000    152.536
260.000    150.644
264.000    148.873
268.000    147.23
272.000    145.715
276.000    144.323
280.000    143.045
284.000    141.871
288.000    140.793
292.000    139.804
296.000    138.897
300.000    138.065
304.000    137.3
308.000    136.596
312.000    135.946
316.000    135.348
320.000    134.796
324.000    134.287
328.000    133.818
332.000    133.385
336.000    132.988
340.000    132.622
344.000    132.286
348.000    131.978
352.000    131.694
356.000    131.433
360.000    131.193
364.000    130.971
368.000    130.766
372.000    130.577
376.000    130.403
380.000    130.243
384.000    130.095
388.000    129.959
392.000    129.833
396.000    129.718
400.000    129.612
404.000    129.514
408.000    129.424
412.000    129.341
416.000    129.265
420.000    129.194
424.000    129.13
428.000    129.071
432.000    129.017
436.000    128.967
440.000    128.922
444.000    128.881
448.000    128.844
452.000    128.811
456.000    128.781
460.000    128.754
464.000    128.732
468.000    128.712
472.000    128.696
476.000    128.683
480.000    128.674
484.000    128.668
488.000    128.667
492.000    128.669
496.000    128.677
500.000    128.689
504.000    128.707
508.000    128.732
512.000    128.764
516.000    128.804
520.000    128.854
524.000    128.915
528.000    128.988
532.000    129.075
536.000    129.18
540.000    129.303
544.000    129.45
548.000    129.622
552.000    129.824
556.000    130.062
560.000    130.341
564.000    130.666
568.000    131.046
572.000    131.487
576.000    132
580.000    132.592
584.000    133.272
588.000    134.048
592.000    134.926
596.000    135.915
600.000    137.025
604.000    138.269
608.000    139.667
612.000    141.241
616.000    143.013
620.000    145.008
624.000    147.239
628.000    149.709
632.000    152.393
636.000    155.232
640.000    158.134
644.000    160.984
648.000    163.679
652.000    166.155
656.000    168.401
660.000    170.43
664.000    172.228
668.000    173.735
672.000    174.881
676.000    175.639
680.000    176.053
684.000    176.224
688.000    176.265
692.000    176.259
696.000    176.245
700.000    176.233
704.000    176.219
708.000    176.203
712.000    176.191
716.000    176.188
720.000    176.192
724.000    176.198
728.000    176.202
732.000    176.202
736.000    176.2
740.000    176.2
744.000    176.2
748.000    176.202
752.000    176.204
756.000    176.204
760.000    176.203
764.000    176.202
768.000    176.203
772.000    176.204
776.000    176.205
780.000    176.206
784.000    176.207
788.000    176.207
792.000    176.206
796.000    176.206
800.000    176.206
