0.000      141.172
4.000      141.172
8.000      141.172
12.000     141.172
16.000     141.172
20.000     141.172
24.000     141.172
28.000     141.172
32.000     141.172
36.000     141.172
40.000     141.172
44.000     141.172
48.000     141.172
52.000     141.171
56.000     141.171
60.000     141.169
64.000     141.167
68.000     141.166
72.000     141.166
76.000     141.173
80.000     141.187
84.000     141.211
88.000     141.242
92.000     141.279
96.000     141.32
100.000    141.36
104.000    141.397
108.000    141.429
112.000    141.453
116.000    141.468
120.000    141.474
124.000    141.469
128.000    141.455
132.000    141.43
136.000    141.394
140.000    141.346
144.000    141.286
148.000    141.219
152.000    141.147
156.000    141.073
160.000    141.001
164.000    140.928
168.000    140.854
172.000    140.776
176.000    140.696
180.000    140.613
184.000    140.531
188.000    140.445
192.000    140.343
196.000    140.199
200.000    139.976
204.000    139.629
208.000    139.118
212.000    138.405
216.000    137.473
220.000    136.327
224.000    135.002
228.000    133.555
232.000    132.053
236.000    130.558
240.000    129.117
244.000    127.762
248.000    126.512
252.000    125.384
256.000    124.398
260.000    123.594
264.000    123.009
268.000    122.561
272.000    122.025
276.000    121.256
280.000    120.32
284.000    119.374
288.000    118.536
292.000    117.825
296.000    117.207
300.000    116.639
304.000    116.1
308.000    115.586
312.000    115.102
316.000    114.651
320.000    114.235
324.000    113.853
328.000    113.506
332.000    113.189
336.000    112.902
340.000    112.638
344.000    112.394
348.000    112.167
352.000    111.955
356.000    111.758
360.000    111.575
364.000    111.406
368.000    111.249
372.000    111.103
376.000    110.968
380.000    110.843
384.000    110.727
388.000    110.622
392.000    110.524
396.000    110.434
400.000    110.35
404.000    110.272
408.000    110.2
412.000    110.134
416.000    110.073
420.000    110.017
424.000    109.965
428.000    109.917
432.000    109.873
436.000    109.833
440.000    109.796
444.000    109.761
448.000    109.73
452.000    109.702
456.000    109.676
460.000    109.653
464.000    109.632
468.000    109.613
472.000    109.596
476.000    109.582
480.000    109.569
484.000    109.559
488.000    109.551
492.000    109.546
496.000    109.542
500.000    109.541
504.000    109.543
508.000    109.548
512.000    109.556
516.000    109.567
520.000    109.583
524.000    109.604
528.000    109.629
532.000    109.661
536.000    109.7
540.000    109.746
544.000    109.802
548.000    109.869
552.000    109.948
556.000    110.041
560.000    110.152
564.000    110.283
568.000    110.438
572.000    110.622
576.000    110.841
580.000    111.103
584.000    111.419
588.000    111.803
592.000    112.274
596.000    112.853
600.000    113.567
604.000    114.443
608.000    115.511
612.000    116.798
616.000    118.329
620.000    120.115
624.000    122.145
628.000    124.378
632.000    126.735
636.000    129.111
640.000    131.386
644.000    133.448
648.000    135.206
652.000    136.612
656.000    137.681
660.000    138.488
664.000    139.135
668.000    139.705
672.000    140.229
676.000    140.694
680.000    141.069
684.000    141.323
688.000    141.437
692.000    141.421
696.000    141.308
700.000    141.15
704.000    140.998
708.000    140.893
712.000    140.847
716.000    140.858
720.000    140.906
724.000    140.971
728.000    141.034
732.000    141.087
736.000    141.125
740.000    141.149
744.000    141.164
748.000    141.17
752.000    141.173
756.000    141.175
760.000    141.178
764.000    141.183
768.000    141.189
772.000    141.193
776.000    141.195
780.000    141.194
784.000    141.189
788.000    141.184
792.000    141.177
796.000    141.172
800.000    141.168
