0.000      135.181
5.000      135.181
10.000     135.181
15.000     135.181
20.000     135.181
25.000     135.181
30.000     135.181
35.000     135.181
40.000     135.181
45.000     135.181
50.000     135.181
55.000     135.181
60.000     135.182
65.000     135.181
70.000     135.181
75.000     135.175
80.000     135.126
85.000     134.943
90.000     134.527
95.000     133.831
100.000    132.891
105.000    131.794
110.000    130.624
115.000    129.435
120.000    128.248
125.000    127.073
130.000    125.918
135.000    124.789
140.000    123.685
145.000    122.602
150.000    121.537
155.000    120.504
160.000    119.529
165.000    118.636
170.000    117.843
175.000    117.163
180.000    116.604
185.000    116.163
190.000    115.829
195.000    115.592
200.000    115.442
205.000    115.374
210.000    115.385
215.000    115.477
220.000    115.655
225.000    115.922
230.000    116.288
235.000    116.763
240.000    117.364
245.000    118.108
250.000    119.01
255.000    120.081
260.000    121.306
265.000    122.634
270.000    123.968
275.000    125.187
280.000    126.213
285.000    127.058
290.000    127.78
295.000    128.434
300.000    129.038
305.000    129.595
310.000    130.1
315.000    130.553
320.000    130.949
325.000    131.275
330.000    131.518
335.000    131.668
340.000    131.722
345.000    131.691
350.000    131.591
355.000    131.44
360.000    131.261
365.000    131.075
370.000    130.897
375.000    130.735
380.000    130.591
385.000    130.463
390.000    130.351
395.000    130.25
400.000    130.16
405.000    130.079
410.000    130.005
415.000    129.937
420.000    129.877
425.000    129.821
430.000    129.771
435.000    129.725
440.000    129.683
445.000    129.646
450.000    129.612
455.000    129.582
460.000    129.554
465.000    129.529
470.000    129.506
475.000    129.485
480.000    129.466
485.000    129.449
490.000    129.434
495.000    129.42
500.000    129.408
505.000    129.397
510.000    129.387
515.000    129.378
520.000    129.37
525.000    129.364
530.000    129.359
535.000    129.354
540.000    129.351
545.000    129.35
550.000    129.349
555.000    129.349
560.000    129.352
565.000    129.355
570.000    129.361
575.000    129.37
580.000    129.381
585.000    129.395
590.000    129.414
595.000    129.437
600.000    129.467
605.000    129.504
610.000    129.55
615.000    129.607
620.000    129.676
625.000    129.761
630.000    129.864
635.000    129.99
640.000    130.14
645.000    130.32
650.000    130.532
655.000    130.775
660.000    131.046
665.000    131.338
670.000    131.648
675.000    131.972
680.000    132.306
685.000    132.646
690.000    132.986
695.000    133.318
700.000    133.638
705.000    133.942
710.000    134.23
715.000    134.501
720.000    134.754
725.000    134.978
730.000    135.16
735.000    135.286
740.000    135.355
745.000    135.378
750.000    135.374
755.000    135.357
760.000    135.338
765.000    135.316
770.000    135.293
775.000    135.271
780.000    135.253
785.000    135.24
790.000    135.233
795.000    135.228
800.000    135.224
