0.000      135.181
4.000      135.181
8.000      135.181
12.000     135.181
16.000     135.181
20.000     135.181
24.000     135.181
28.000     135.181
32.000     135.181
36.000     135.181
40.000     135.181
44.000     135.181
48.000     135.181
52.000     135.181
56.000     135.182
60.000     135.182
64.000     135.182
68.000     135.181
72.000     135.18
76.000     135.166
80.000     135.107
84.000     134.949
88.000     134.635
92.000     134.139
96.000     133.467
100.000    132.661
104.000    131.773
108.000    130.844
112.000    129.9
116.000    128.952
120.000    128.003
124.000    127.062
128.000    126.133
132.000    125.224
136.000    124.333
140.000    123.458
144.000    122.593
148.000    121.738
152.000    120.899
156.000    120.092
160.000    119.329
164.000    118.625
168.000    117.986
172.000    117.416
176.000    116.921
180.000    116.503
184.000    116.159
188.000    115.885
192.000    115.674
196.000    115.521
200.000    115.421
204.000    115.374
208.000    115.378
212.000    115.434
216.000    115.544
220.000    115.71
224.000    115.934
228.000    116.221
232.000    116.576
236.000    117.008
240.000    117.525
244.000    118.136
248.000    118.852
252.000    119.674
256.000    120.602
260.000    121.619
264.000    122.691
268.000    123.763
272.000    124.772
276.000    125.664
280.000    126.426
284.000    127.08
288.000    127.662
292.000    128.202
296.000    128.709
300.000    129.183
304.000    129.623
308.000    130.029
312.000    130.401
316.000    130.739
320.000    131.039
324.000    131.292
328.000    131.492
332.000    131.632
336.000    131.71
340.000    131.728
344.000    131.694
348.000    131.617
352.000    131.505
356.000    131.37
360.000    131.222
364.000    131.071
368.000    130.926
372.000    130.792
376.000    130.67
380.000    130.561
384.000    130.461
388.000    130.37
392.000    130.288
396.000    130.211
400.000    130.141
404.000    130.076
408.000    130.017
412.000    129.962
416.000    129.911
420.000    129.864
424.000    129.82
428.000    129.778
432.000    129.741
436.000    129.706
440.000    129.674
444.000    129.644
448.000    129.617
452.000    129.592
456.000    129.569
460.000    129.547
464.000    129.528
468.000    129.509
472.000    129.492
476.000    129.477
480.000    129.462
484.000    129.448
488.000    129.436
492.000    129.424
496.000    129.414
500.000    129.405
504.000    129.396
508.000    129.388
512.000    129.381
516.000    129.374
520.000    129.369
524.000    129.364
528.000    129.359
532.000    129.356
536.000    129.353
540.000    129.351
544.000    129.349
548.000    129.349
552.000    129.349
556.000    129.35
560.000    129.352
564.000    129.356
568.000    129.36
572.000    129.367
576.000    129.374
580.000    129.384
584.000    129.396
588.000    129.411
592.000    129.429
596.000    129.451
600.000    129.476
604.000    129.507
608.000    129.544
612.000    129.586
616.000    129.638
620.000    129.698
624.000    129.769
628.000    129.851
632.000    129.947
636.000    130.059
640.000    130.189
644.000    130.338
648.000    130.508
652.000    130.698
656.000    130.907
660.000    131.131
664.000    131.368
668.000    131.615
672.000    131.872
676.000    132.135
680.000    132.405
684.000    132.677
688.000    132.949
692.000    133.216
696.000    133.477
700.000    133.729
704.000    133.969
708.000    134.198
712.000    134.418
716.000    134.626
720.000    134.821
724.000    134.995
728.000    135.141
732.000    135.25
736.000    135.322
740.000    135.36
744.000    135.374
748.000    135.374
752.000    135.365
756.000    135.351
760.000    135.334
764.000    135.314
768.000    135.294
772.000    135.275
776.000    135.26
780.000    135.249
784.000    135.241
788.000    135.236
792.000    135.232
796.000    135.228
800.000    135.223
